-1.97381518;-0.61525829;-0.27477533;-0.05670592;0.55070741;0.61780933;2.62440159;0.77884458;0.00706636;0.28743259;0.22130690;0.62439182;0.19740523;0.04104538;-0.33705247;-1.35783213;-0.40360771;-1.57842090;0.20159843;-0.74184842;-0.90754354;0.38964858;0.27940255;-0.89442311;-1.47173342;0.25530875;-0.63238203;0.62938392;1.31516711;0.57866868;2.10956262;0.30185921;1.02363062;-0.20669961;0.73703448;-0.03420598;0.77646794;0.15167405;1.00089170;-0.26118635;-0.58907654;0.41799527;-3.07690821;0.09459150;-0.58563864;-1.32439479;0.60852159;-1.07312297;-0.22900390;0.07967833;0.72936761;-2.25663727;0.15177845;-0.06867753;0.67132451;0.00993221;3.37656157;0.16898383;0.29988347;0.46144984;-0.46495961;1.54620248;0.00669251;-0.06601114;-2.32991126;-4.18044235;-1.41954399;0.01589060;0.21943815;0.26840723;-0.07995774;-0.09595681;0.14112510;3.24844454;0.22451877;-0.24435763;0.07422617;2.14948635;-0.12116410;3.24752075;0.08239513;-0.89797159;0.08824306;0.01666546;-0.98701512;0.39442387;-0.15624408;0.23805271;-2.64748127;1.08135963;-0.28460701;-0.10122342;0.03118372;-0.01378004;-1.95987678;-0.09359367;-0.37805512;0.31290813;-0.02105773;0.08746997;-0.67086502;0.32119427;0.31974528;0.17886861;-0.46120190;-0.42381758;-0.04039965;1.54909613;0.29269346;-0.02148134;0.00755812;-0.14931952;1.17634688;-0.55536566;1.99895983;-0.01297361;0.09477830;-0.01402870;0.17230643;0.10749876;0.56132718;0.86223747;0.51606533;-0.02781886;-0.39879594;-0.67733194;-1.46629972;-0.55563332;-0.78533757;-0.11478882;-0.07077935;-2.86637787;-0.07667131;-0.06575047;-0.00977180;0.38036590;0.30546404;0.31804077;2.72386290;0.30592492;0.01574088;1.13423465;0.54147344;0.49901889;0.09608953;-0.46064409;0.09801483;-0.58511216;-0.32770144;-1.23903467;0.15660458;0.08077169;0.08584882;0.05361833;0.13361055;-4.35713080;-0.49511901;-0.25102179;0.14644467;0.14795705;0.07625750;0.11665976;2.86024858;-0.18074965;-0.07474240;-0.38943980;1.60332489;0.26536864;-0.14905589;1.65277956;-0.17131739;-0.03377185;0.92639615;-0.12236634;-3.42128557;0.16691987;-0.07768629;3.68388469;
-0.61525829;-0.03837194;-0.05157676;-0.00298325;0.18896771;0.29547195;0.38752392;0.11575314;-0.00958678;0.05089460;0.02087243;0.08425617;0.02298299;0.03797009;-0.03851502;-0.18807003;-0.05281530;-0.26692799;0.03311637;-0.11580664;-0.13543429;0.06549308;0.00035841;-0.13274315;-0.23759610;0.03366915;-0.08790745;0.06167743;0.17348819;0.10813475;0.29518267;0.06017639;0.14422096;-0.06778265;0.10500879;0.02144504;0.13302407;0.03907857;0.17875618;-0.03582040;-0.06487765;0.02799929;-0.42432478;0.01991099;-0.07692818;-0.21142856;0.10411557;-0.15784172;-0.07457700;0.01227841;0.11542684;-0.38090786;0.05110951;0.04750784;0.09636523;-0.00655918;0.47901372;0.00616782;0.03917872;0.06258416;-0.06607665;0.21514897;-0.02598364;-0.01583270;-0.32875569;-0.59212181;-0.20455854;0.00261106;0.05193260;0.05720549;-0.00604310;-0.01259255;0.01815178;0.45936405;0.04990926;-0.06035618;0.01741411;0.30216643;-0.00354496;0.45908739;0.03183088;-0.13867518;0.02458008;0.00072119;-0.14039358;0.05108152;-0.05128927;0.03311901;-0.37492400;0.16069131;-0.06422141;-0.00304511;0.01103299;-0.00771224;-0.27200390;-0.01367958;-0.05132004;0.03958225;-0.00894121;0.01134786;-0.10007039;0.05843442;0.04894119;0.04198981;-0.06176181;-0.05511394;-0.00579686;0.21399360;0.03057614;-0.00392446;-0.00047872;-0.01330061;0.15930643;-0.05727250;0.28689734;-0.01788800;0.02278609;-0.02053729;0.02070135;0.02739370;0.07957408;0.12561318;0.05030955;-0.00060823;-0.05573073;-0.09789798;-0.20163418;-0.08536366;-0.11180972;-0.01167998;-0.01206469;-0.40517391;-0.01065544;-0.00858373;-0.00013306;0.05218581;0.05629164;0.04212833;0.38033813;0.04742098;-0.00378123;0.16072980;0.07542600;0.07235140;0.01545286;-0.06023790;0.01558453;-0.08337514;-0.05250534;-0.17437712;0.02236220;0.00707363;0.01096146;0.01171606;0.01465494;-0.60543954;-0.06991565;-0.03710659;0.02449730;0.01708810;0.01453101;0.01514348;0.39784878;-0.02028367;-0.01376107;-0.05473786;0.22265512;0.03945261;-0.01943849;0.23055864;-0.02162460;-0.00878898;0.13237853;-0.02167363;-0.47550048;0.02319282;-0.00796099;0.66122042;
-0.27477533;-0.05157676;0.04769565;0.00041816;0.09202723;0.16664173;0.06186397;0.02060161;-0.00650432;0.01389161;-0.00259548;0.00845561;0.00098788;0.02636085;-0.00008507;-0.02548787;-0.00495598;-0.06181624;0.00792146;-0.02344069;-0.02257781;0.01401488;-0.02334720;-0.02340471;-0.05014391;0.00181024;-0.01207902;-0.00810732;0.01805073;0.03223264;0.04058579;0.01821740;0.01962840;-0.03092444;0.01504443;0.01748102;0.03320774;0.01613302;0.04593515;-0.00411301;0.00290250;-0.01560625;-0.05158851;0.00682323;-0.00789314;-0.04498106;0.02463830;-0.02697125;-0.03572098;0.00224387;0.02523745;-0.08825752;0.02482423;0.04127917;0.01352444;-0.00530387;0.06626551;-0.00976194;0.00423660;0.00712664;-0.00915684;0.02776936;-0.01975662;-0.00616096;-0.04518025;-0.08251827;-0.03013819;0.00002525;0.01949129;0.01932997;0.00135826;-0.00065239;0.00135305;0.06358723;0.01707272;-0.02432552;0.00668276;0.04060912;0.00769831;0.06358368;0.01662196;-0.02524442;0.01080777;-0.00124744;-0.01998155;0.00471996;-0.02350691;0.00368013;-0.05206380;0.02684385;-0.02377842;0.00621797;0.00564618;-0.00454785;-0.03427228;-0.00195209;-0.00583491;0.00263512;-0.00484354;0.00111099;-0.01672901;0.01521013;0.00902420;0.01618175;-0.00701095;-0.00483091;-0.00085617;0.02678002;-0.00174288;-0.00102243;-0.00088651;0.00249146;0.01793858;0.00383958;0.04165944;-0.01219488;0.00833446;-0.01336920;0.00081586;0.01115355;0.01102910;0.01964363;-0.00558480;0.00166571;-0.00722848;-0.01462241;-0.02446665;-0.01547037;-0.01575216;0.00112669;-0.00291863;-0.05560546;-0.00190018;-0.00076809;0.00082756;0.00626568;0.01535071;0.00406773;0.04888179;0.00858353;-0.00334183;0.02227382;0.00958920;0.01106168;0.00325174;-0.00560139;0.00304127;-0.01190128;-0.01055094;-0.02342433;0.00323657;-0.00145850;0.00077712;0.00368712;-0.00036806;-0.07579010;-0.00952254;-0.00601289;0.00539349;0.00012343;0.00397877;0.00132444;0.05004590;0.00042325;-0.00356048;-0.00719183;0.02785643;0.00657377;-0.00165050;0.02949064;-0.00136285;-0.00355309;0.01867725;-0.00551485;-0.05958254;0.00301604;0.00068291;0.18313143;
-0.05670592;-0.00298325;0.00041816;-0.99317452;0.26522479;0.14858420;0.01339977;0.59941756;0.15985933;0.27136986;0.39634200;-0.16608956;0.38667692;-0.00363753;0.00659962;-1.04099868;0.02093424;-0.24964954;0.17957554;-0.44496654;-0.20556004;-0.11519530;0.14071684;-0.52460538;-0.18560964;-0.09344491;-0.37150752;0.10200469;0.71253100;0.50064687;1.05711666;-0.03347540;0.34594646;0.38299493;0.24809836;-0.13982418;0.28631312;-0.00121487;-0.12654942;-0.01991368;-0.03325552;0.04646262;-1.01046354;0.03583888;-0.49433545;-0.60809791;0.02959079;-0.69350880;0.09275144;-0.00315419;0.68505936;-0.20432948;-0.09515417;-0.14057044;0.02359090;0.12984340;1.06305322;0.11808794;0.29891476;0.16180483;-0.08519166;0.60362376;0.09100700;-0.00444454;-0.88598679;-1.54933002;-0.43180857;-0.12301309;-0.04226036;-0.02515027;-0.28986582;0.05143039;0.02647695;1.20903007;-0.19101312;-0.07346992;0.02678215;0.78390901;-0.08850918;1.22717139;-0.04078373;0.04037486;0.01462507;-0.04499526;-0.38282381;0.21982297;0.32941009;-0.00419053;-0.94777293;0.31366481;-0.16219664;-0.09647792;0.02115557;-0.00035691;-0.70956946;-0.00181707;-0.14149449;0.11507509;0.00312097;0.06164409;-0.15254610;-0.10405840;0.08038102;0.09291760;-0.28553311;-0.18177889;-0.01855004;0.65644440;0.27279015;0.00597244;0.03616123;-0.16806446;0.50774560;-0.52342070;0.58989054;0.09236578;-0.11762287;0.24087677;0.12006471;-0.02307258;0.17939711;0.28005954;0.53369231;-0.09139793;-0.13553385;-0.19486961;-0.58219553;-0.07847562;-0.24729567;-0.10467712;-0.01659471;-0.99596328;-0.14331546;-0.02138253;-0.00659844;0.14515445;-0.04402867;0.14190763;0.92201805;0.01738095;0.22187720;0.38682578;0.18532886;0.16580443;0.02411159;-0.25054367;-0.01228028;-0.20222936;-0.01177816;-0.42868728;0.05708396;0.09696218;0.02800102;-0.09521109;0.11194802;-1.47256249;-0.17008073;-0.07610232;-0.02026090;0.09995996;-0.04708382;0.06656630;0.96087339;-0.10224349;0.04068823;-0.12117126;0.54973418;0.09202410;-0.06124356;0.56051408;-0.07945262;0.03627814;0.26026990;0.00365652;-1.15200788;0.07889029;-0.07029976;1.13336919;
0.55070741;0.18896771;0.09202723;0.26522479;-0.15825509;-0.31980855;-0.76727906;-0.35288515;-0.02937932;-0.14207220;-0.14607771;-0.14402027;-0.14051201;-0.01604842;0.09096470;0.61361048;0.10888010;0.52946531;-0.09843862;0.30973555;0.31008602;-0.09446950;-0.09187947;0.37152263;0.47295198;-0.05669428;0.26082363;-0.18841276;-0.52368406;-0.28479464;-0.83020769;-0.08901268;-0.36901438;-0.00593613;-0.26581499;0.02411083;-0.29319758;-0.04958743;-0.27510266;0.07832176;0.16783558;-0.11489646;1.10138078;-0.03707506;0.27485633;0.52063064;-0.18948554;0.45718587;0.06328085;-0.02306290;-0.36162205;0.71967500;-0.03628904;0.02300834;-0.19886836;-0.02664125;-1.20567494;-0.06504145;-0.14820857;-0.16417577;0.15017832;-0.57540428;-0.00533166;0.02253640;0.86404827;1.54316943;0.50560199;0.02120727;-0.06412659;-0.07887264;0.08433199;0.01644439;-0.04401809;-1.19995291;-0.02901581;0.09286862;-0.03014996;-0.79020100;0.04915229;-1.20308715;-0.02394143;0.24835741;-0.03396436;0.00467303;0.36838822;-0.15546021;-0.01475579;-0.06872434;0.97015245;-0.38175279;0.12856036;0.04417875;-0.01628934;0.00745575;0.71893026;0.02832056;0.13797055;-0.11256802;0.00865601;-0.03792650;0.22807768;-0.07489487;-0.10929758;-0.07806776;0.19258678;0.15787739;0.01605182;-0.58796036;-0.13879975;0.00557171;-0.00944606;0.07579949;-0.44772329;0.26425634;-0.70685611;-0.01344637;-0.00552821;-0.04233544;-0.07446533;-0.02906103;-0.20076969;-0.30960793;-0.25469701;0.02694858;0.14440615;0.23871854;0.54839543;0.17984827;0.28062552;0.05652104;0.02493631;1.04424258;0.05190597;0.02252506;0.00467545;-0.14039121;-0.08168465;-0.12293169;-0.98844704;-0.09589354;-0.04976931;-0.41179163;-0.19709759;-0.18046911;-0.03346710;0.18589330;-0.02614810;0.21286035;0.10043653;0.45074295;-0.05724276;-0.04296957;-0.03044936;0.00318752;-0.06164777;1.58152433;0.18015842;0.09021077;-0.03984702;-0.06368091;-0.01370640;-0.04796864;-1.03701079;0.07380277;0.01440246;0.13949896;-0.58312059;-0.09780559;0.05617927;-0.60008971;0.06680812;0.00261282;-0.32604369;0.03597398;1.24073748;-0.06523833;0.03760186;-1.29547487;
0.61780933;0.29547195;0.16664173;0.14858420;-0.31980855;-0.11340817;-1.08410704;-0.38709421;-0.02444852;-0.14335779;-0.14064882;-0.23406139;-0.12742156;-0.01552550;0.13772425;0.68285362;0.16282478;0.67661594;-0.10208461;0.35204518;0.40569930;-0.14708287;-0.14492191;0.42938337;0.62940926;-0.09466452;0.30576305;-0.28447197;-0.63299057;-0.28671130;-0.99760057;-0.11743211;-0.46763556;0.03652439;-0.33693635;0.03876547;-0.35002779;-0.05787455;-0.39572109;0.11185283;0.25677047;-0.18988009;1.40139845;-0.04105638;0.29972622;0.61261625;-0.25338262;0.52129452;0.07387297;-0.03269367;-0.37453150;0.94977879;-0.04512329;0.05964897;-0.28405084;-0.01999612;-1.52893403;-0.08826673;-0.15799973;-0.21132964;0.20362961;-0.71291606;-0.01978233;0.02630497;1.07030366;1.91602092;0.64047884;0.00656529;-0.08153225;-0.10448659;0.06588079;0.03595842;-0.06237067;-1.48966203;-0.06864813;0.10275793;-0.03211851;-0.98486988;0.06403122;-1.49085804;-0.02370775;0.36886722;-0.03523974;-0.00328864;0.45392503;-0.19008516;0.02222725;-0.10053813;1.21015915;-0.48365401;0.12960664;0.05582648;-0.01339652;0.00430957;0.89906930;0.03960367;0.17427197;-0.14480568;0.00685679;-0.04335158;0.29567874;-0.11997438;-0.14146528;-0.07994686;0.22385252;0.19876044;0.01883064;-0.72040193;-0.15478442;0.00804886;-0.00746357;0.08272956;-0.54944347;0.29458378;-0.89963694;-0.00983222;-0.02439433;-0.02519482;-0.08608628;-0.03860494;-0.25442375;-0.38935989;-0.27976920;0.02233472;0.18191268;0.30403856;0.67859811;0.23969776;0.35533620;0.06127756;0.03052764;1.30757884;0.04689300;0.03010158;0.00549735;-0.17542641;-0.11922805;-0.14959361;-1.24295582;-0.12966041;-0.03164192;-0.51653893;-0.24728546;-0.22604448;-0.04217857;0.22126193;-0.03926637;0.26634163;0.13727882;0.56550540;-0.07163263;-0.04547414;-0.03933392;-0.01131051;-0.06922453;1.98954805;0.22580735;0.11306388;-0.05837233;-0.07406969;-0.02613498;-0.05650030;-1.30528360;0.08875507;0.02627835;0.17653048;-0.73290840;-0.12063147;0.06976214;-0.75437279;0.08142911;0.00882427;-0.41618571;0.04951439;1.56177757;-0.07839666;0.04134066;-1.58567301;
2.62440159;0.38752392;0.06186397;0.01339977;-0.76727906;-1.08410704;-2.11336040;-0.64064083;0.04229978;-0.25775216;-0.14405234;-0.52355657;-0.14028034;-0.08353236;0.25383250;1.07989265;0.32206896;1.42692745;-0.17091203;0.62821297;0.75443498;-0.36355822;-0.11694787;0.73239368;1.28586837;-0.22396257;0.50216196;-0.43833853;-1.01837590;-0.53000075;-1.69615827;-0.30267964;-0.83236409;0.28942256;-0.60044919;-0.06425984;-0.68618128;-0.17082940;-0.93187236;0.21190065;0.43888874;-0.26464032;2.49214188;-0.09409789;0.45443919;1.13389575;-0.55354288;0.87716242;0.30146038;-0.06845841;-0.60897564;2.03174376;-0.20504493;-0.09596278;-0.55914040;0.01774927;-2.77431294;-0.08932175;-0.22808962;-0.36864999;0.38286101;-1.25406687;0.06806013;0.07065170;1.90277908;3.42194060;1.17563702;-0.02051314;-0.23962429;-0.27320135;0.04006585;0.08023615;-0.11113060;-2.65674388;-0.24110274;0.26411505;-0.07796251;-1.75423113;0.06244021;-2.65464735;-0.12196638;0.77539189;-0.10326539;-0.01263351;0.80899816;-0.30327201;0.22002884;-0.19845897;2.16823654;-0.90685214;0.29305466;0.05038094;-0.04204031;0.02679884;1.59112961;0.07984602;0.30260551;-0.24327419;0.03321552;-0.06715229;0.56568967;-0.30573172;-0.27105047;-0.18810758;0.36247561;0.33121319;0.03339743;-1.25083059;-0.20375720;0.02077854;-0.00071012;0.09650626;-0.94103814;0.38433948;-1.65231785;0.05368622;-0.10842859;0.06892564;-0.12915339;-0.12092131;-0.46045648;-0.71528747;-0.34754835;0.01095926;0.32507445;0.56184914;1.18313903;0.47703919;0.64608313;0.08137390;0.06381642;2.34748715;0.05642409;0.05143155;0.00540392;-0.30640734;-0.28883389;-0.25275609;-2.22205068;-0.26651938;0.01221640;-0.93027139;-0.44133183;-0.41344355;-0.08383723;0.36081532;-0.08650173;0.48068196;0.28917594;1.01281516;-0.12840438;-0.05218882;-0.06734510;-0.05975545;-0.09595716;3.54838745;0.40550407;0.21053227;-0.13302946;-0.10954974;-0.07558350;-0.09110684;-2.33056508;0.13364048;0.07263643;0.31939452;-1.30460775;-0.22262691;0.11773387;-1.34780326;0.13344752;0.03964137;-0.76617023;0.11334577;2.78646658;-0.13485887;0.05458364;-3.34672771;
0.77884458;0.11575314;0.02060161;0.59941756;-0.35288515;-0.38709421;-0.64064083;-0.68501396;-0.14646474;-0.39089334;-0.33938449;0.01370304;-0.32228084;-0.01193696;0.07069140;1.25090005;0.07428792;0.63886958;-0.22572059;0.72731058;0.43266923;0.00309955;-0.17490058;0.71803340;0.53453004;0.02096130;0.48840436;-0.22666139;-1.00740110;-0.66960784;-1.55337656;-0.05675735;-0.58918229;-0.29276833;-0.42376673;0.14379298;-0.46530140;-0.03527346;-0.13067102;0.09021197;0.16437845;-0.13717797;1.74134178;-0.04700948;0.63071251;0.93798665;-0.18958236;0.96623323;-0.01886940;-0.02002641;-0.87327963;0.76945142;0.03439508;0.12492114;-0.18857178;-0.12828305;-1.87322144;-0.15010739;-0.36942921;-0.28262238;0.20327127;-0.96075561;-0.08160531;0.03381192;1.42339877;2.51962474;0.77390805;0.12471784;-0.01385817;-0.05514093;0.30503608;-0.01633165;-0.06633304;-1.96280019;0.11993518;0.16578678;-0.05382387;-1.28510111;0.10323635;-1.97745868;0.02041210;0.20986863;-0.05009698;0.03691069;0.61056910;-0.33105654;-0.27499010;-0.06196420;1.56535043;-0.56801927;0.23266315;0.11823619;-0.03032435;0.00488926;1.16825529;0.02491932;0.23642092;-0.19101944;0.00414609;-0.08027862;0.31328578;0.01787004;-0.16466919;-0.14183703;0.38460638;0.29448896;0.02521338;-1.01205925;-0.33813597;-0.00335286;-0.03708577;0.20118868;-0.77882536;0.64711928;-1.06376652;-0.07399653;0.09097233;-0.22284950;-0.15791569;-0.01030079;-0.31374648;-0.48079385;-0.64722454;0.09438334;0.23006800;0.35470457;0.92136598;0.21886623;0.43307583;0.12390516;0.02904985;1.66620687;0.16065513;0.04134917;0.00870149;-0.23554499;-0.04154092;-0.21203009;-1.56327027;-0.08997465;-0.22049599;-0.65257457;-0.31046854;-0.28163661;-0.04700993;0.35462048;-0.01261093;0.33709837;0.09344130;0.72130397;-0.09606387;-0.11259045;-0.04773314;0.08032978;-0.13977131;2.49612636;0.28632359;0.13526504;-0.01649237;-0.13272210;0.02583681;-0.09292468;-1.63301887;0.14236243;-0.02072320;0.21226956;-0.92755502;-0.15495862;0.09689291;-0.94852897;0.11811612;-0.02608411;-0.47871377;0.02678287;1.95714909;-0.11605678;0.08690998;-1.90460141;
0.00706636;-0.00958678;-0.00650432;0.15985933;-0.02937932;-0.02444852;0.04229978;-0.14646474;-0.05151023;-0.05532704;-0.07940297;0.07835559;-0.07252582;-0.23373898;0.03962746;0.26546959;0.04402022;-0.00868099;-0.08291982;0.11316323;0.17044115;0.08924001;-0.04707961;0.20554544;0.04872321;0.11858540;0.13854717;-0.02579837;-0.29117027;-0.19688043;-0.33117366;0.02675712;-0.11561398;-0.13917351;-0.10125893;0.16627505;-0.14774340;-0.01682229;0.05190170;0.00586822;-0.04098217;0.08085109;0.23698846;-0.01882607;0.15714204;0.24052411;0.02039773;0.19717906;0.02991016;-0.01223139;-0.24478222;0.00338113;-0.02578369;-0.07081696;-0.00676636;-0.02726609;-0.24660422;0.00132845;-0.08841771;-0.01923119;-0.00581231;-0.17176790;0.07587246;0.01304192;0.25478773;0.44212967;0.10389015;0.05482778;-0.00108492;0.00893282;0.13448570;-0.04272227;0.01849240;-0.34631096;0.09556313;0.00879116;-0.02140138;-0.22080632;0.02550456;-0.35284618;-0.03436909;-0.10933902;-0.02882926;0.02759268;0.11288114;-0.05083249;-0.13663726;0.02548811;0.26559214;-0.07875643;0.09011067;0.01412661;-0.01500229;0.01470108;0.19770166;-0.00574756;0.03294711;-0.02164942;0.01502529;-0.02501862;0.02882325;0.06171956;-0.00923853;-0.03873790;0.09868214;0.03812750;0.00797884;-0.19897883;-0.09386745;-0.00152105;-0.01535200;0.05504330;-0.15426081;0.17874979;-0.14449551;-0.04298577;0.05054912;-0.10328562;-0.04021619;0.01518417;-0.04464268;-0.07362004;-0.18242374;0.03938540;0.03505412;0.04853138;0.17312263;0.00234737;0.06240330;0.04059898;0.00705179;0.27428556;0.05701044;-0.00125673;0.00343339;-0.03879821;0.03672252;-0.04805785;-0.25134391;0.00176570;-0.09072305;-0.10528895;-0.05300650;-0.04551365;-0.00520941;0.08487657;0.00929932;0.05663810;-0.00865665;0.11517950;-0.01327000;-0.03697089;-0.00633960;0.04180528;-0.04108484;0.40542967;0.04716064;0.02232413;0.01440867;-0.03695132;0.02306065;-0.02406667;-0.26352476;0.03603774;-0.02028995;0.03265937;-0.15050005;-0.02774340;0.01786552;-0.15402065;0.02722013;-0.01928920;-0.06356845;-0.00713495;0.31498173;-0.02623662;0.02886658;-0.25498875;
0.28743259;0.05089460;0.01389161;0.27136986;-0.14207220;-0.14335779;-0.25775216;-0.39089334;-0.05532704;-0.06624595;-0.13059337;0.00166421;-0.11544702;-0.00446832;0.02856755;0.49247206;0.03029608;0.25060623;-0.08632511;0.26962022;0.16982012;-0.00151992;-0.07210893;0.27446794;0.21053463;0.00602310;0.18709362;-0.09256060;-0.38824753;-0.25227624;-0.59686545;-0.02285027;-0.22897194;-0.10908752;-0.16474049;0.05622940;-0.17688009;-0.01279471;-0.05554692;0.03499867;0.06907855;-0.05823789;0.67707012;-0.01752760;0.24057070;0.35864433;-0.07510591;0.36865612;-0.00738633;-0.00755201;-0.33115797;0.30305752;0.01334481;0.04907861;-0.07732522;-0.04781493;-0.72808327;-0.05784519;-0.13965601;-0.10954738;0.07968836;-0.37174728;-0.03152960;0.01258307;0.55078202;0.97560814;0.30097807;0.04667849;-0.00607303;-0.02218531;0.11523439;-0.00491787;-0.02575766;-0.76002662;0.04383822;0.06236922;-0.02042724;-0.49807059;0.04013226;-0.76528649;0.00877089;0.08546073;-0.01884442;0.01338469;0.23610431;-0.12753834;-0.10294291;-0.02552908;0.60669977;-0.22048311;0.08774796;0.04559766;-0.01117257;0.00170724;0.45332232;0.01014069;0.09175281;-0.07430079;0.00141113;-0.03077158;0.12222229;0.00463312;-0.06392248;-0.05335606;0.14736146;0.11414700;0.00971031;-0.39115356;-0.12932142;-0.00117257;-0.01400573;0.07686626;-0.30133653;0.24755769;-0.41390449;-0.02914975;0.03373961;-0.08429071;-0.06063868;-0.00361253;-0.12199435;-0.18625227;-0.24746772;0.03565652;0.08937249;0.13804803;0.35699061;0.08626598;0.16831681;0.04808973;0.01118069;0.64636014;0.06018657;0.01612972;0.00353135;-0.09136037;-0.01701375;-0.08218779;-0.60771030;-0.03650070;-0.08259183;-0.25322004;-0.12069106;-0.10913620;-0.01814885;0.13651988;-0.00538377;0.13068809;0.03759297;0.27996005;-0.03714783;-0.04295225;-0.01870447;0.02966778;-0.05357355;0.97091627;0.11115082;0.05264359;-0.00738884;-0.05111665;0.00901856;-0.03575084;-0.63526436;0.05527196;-0.00715393;0.08269458;-0.36064435;-0.06004519;0.03766964;-0.36875417;0.04588577;-0.00980506;-0.18681721;0.01073112;0.76136206;-0.04465078;0.03345488;-0.71558265;
